takevisits.site	takevisits.country	takevisits.source	takevisits.site2	takevisits.traffic_source	takevisits.landingpage	takevisits.sendingpage	takevisits.user	takevisits.pages	takevisits.year	takevisits.month	takevisits.day
submarino.com.br*	76	586	mg.mail.yahoo.com	5	submarino.com.br/produto/13184450/mochila-prova-dagua-p-notebook-ate-15.6-dell?WT.srch=1&condition=NEW&epar=ds_rm_dr_go_checkout100500001dia&gclid=CPTt6Oz7stMCFYQFkQodXgwCmA&opn=XMLGOOGLE&sellerId=72381189000625	mg.mail.yahoo.com/neo/launch?.rand=5tpo78sg9oule#8770331772	EHQCfbsKH7lHcvx0NYBHT4M0hKs6nwmW	["submarino.com.br/produto/13184450/mochila-prova-dagua-p-notebook-ate-15.6-dell?WT.srch=1&condition=NEW&epar=ds_rm_dr_go_checkout100500001dia&gclid=CPTt6Oz7stMCFYQFkQodXgwCmA&opn=XMLGOOGLE&sellerId=72381189000625"]	17	4	20
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/13325297/jogo-de-5-brocas-p-concreto-cyl-1-4-5-6-8-10-mm-bosch?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35166&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0AnZm3g9l8ixrMO9thww9p4SeE02ZgKLoYtb7d_5JmUaArtr8P8HAQ&opn=XMLGOOGLE&sellerId=13481309019535	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=broca+pra+parede+5,6,8,10mm+mercado+livre	37600065e6aec1a10e83c07d5ed4f34738d4ef7d	["submarino.com.br/produto/13325297/jogo-de-5-brocas-p-concreto-cyl-1-4-5-6-8-10-mm-bosch?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35166&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0AnZm3g9l8ixrMO9thww9p4SeE02ZgKLoYtb7d_5JmUaArtr8P8HAQ&opn=XMLGOOGLE&sellerId=13481309019535"]	17	4	20
submarino.com.br*	76	1240	NULL	5	submarino.com.br	NULL	5fab1bb6c93030538a94435a0e5a4149b944e145	["submarino.com.br","minhaconta.submarino.com.br/#/account/home","minhaconta.submarino.com.br/#/orders/home","minhaconta.submarino.com.br/#/creditcard/home"]	17	4	20
submarino.com.br*	76	739	google.com.br	1	submarino.com.br/produto/126897773/notebook-dell-inspiron-gaming-edition-i15-7559-a10-intel-core-i5-8gb-1tb-tela-15.6-windows-10-preto?loja=03&opn=XMLGOOGLE&epar=&WT.srch=1&epar=bp_pl_00_go_g35174&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0B2e3d5T392JpFyhuJ3teE6-rIj1U23Y-9SyDHukAX4aArTE8P8HAQ	google.com.br/search?q=dell+game+edition&oq=dell+game+edition&aqs=chrome..69i57.7238j0j7&sourceid=chrome&ie=UTF-8	2dc0c957-31b5-10b7-377c-56bbfd86bc9c	["submarino.com.br/produto/126897773/notebook-dell-inspiron-gaming-edition-i15-7559-a10-intel-core-i5-8gb-1tb-tela-15.6-windows-10-preto?loja=03&opn=XMLGOOGLE&epar=&WT.srch=1&epar=bp_pl_00_go_g35174&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0B2e3d5T392JpFyhuJ3teE6-rIj1U23Y-9SyDHukAX4aArTE8P8HAQ","submarino.com.br/produto/132118334/notebook-samsung-odyssey-intel-core-i7-8gb-4gb-de-mem-ria-dedicada-1tb-tela-led-full-hd-15-6-windows-10-preto?loja=03&opn=XMLGOOGLE&epar=&WT.srch=1&epar=bp_pl_00_go_g35174&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0FTgbx8mYlaQffdSXSJiEZX-LPpRSB54BhE7gEKwfrQaAg7-8P8HAQ"]	17	4	20
submarino.com.br*	76	739	google.com.br	1	submarino.com.br/produto/18604644/tv-box-hd-android-4-4-wifi-google-smart-tv-iptv-hdmi-teclado?loja=13517683000109&epar=&opn=XMLGOOGLE&WT.srch=1&epar=bp_pl_00_go_g35164&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0N7u0JqwtFTdS00-IefBd8P02PB_buDp8bEuxb8vSCIaAs5I8P8HAQ	google.com.br/search?q=Andriod+TV+Box&oq=Andriod+TV+Box&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8	40f1242b-9250-baf5-b82a-c76f6efe4d36	["submarino.com.br/produto/18604644/tv-box-hd-android-4-4-wifi-google-smart-tv-iptv-hdmi-teclado?loja=13517683000109&epar=&opn=XMLGOOGLE&WT.srch=1&epar=bp_pl_00_go_g35164&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0N7u0JqwtFTdS00-IefBd8P02PB_buDp8bEuxb8vSCIaAs5I8P8HAQ","submarino.com.br/produto/18604644/tv-box-hd-android-4.4-wifi-google-smart-tv-iptv-hdmi-teclado-?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35164&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0N7u0JqwtFTdS00-IefBd8P02PB_buDp8bEuxb8vSCIaAs5I8P8HAQ&opn=XMLGOOGLE&sellerId=13517683000109#&gid=null&pid=1"]	17	4	20
submarino.com.br*	76	739	mail.google.com	5	submarino.com.br/produto/126860621?loja=03&opn=SFDIA20042017&epar=em_ng_bl_ef_blast_sub&rmid=20_04_17_BLAST_DIA_D_GAMES&rrid=victor.asscom@gmail.com	mail.google.com/mail/u/0/#inbox/15b895257013e494	6abfc3d6-2442-6f37-daa1-162f99f15059	["submarino.com.br/produto/126860621?loja=03&opn=SFDIA20042017&epar=em_ng_bl_ef_blast_sub&rmid=20_04_17_BLAST_DIA_D_GAMES&rrid=victor.asscom@gmail.com","submarino.com.br/?epar=lomadee&loja=03&opn=AFLNOVOSUB&utm_source=lomadee&lmdsid=411025233042","submarino.com.br/oferta-do-dia?chave=prf_hm_tt_0_1_wow","submarino.com.br/produto/123403301","submarino.com.br/produto/111042393","submarino.com.br/garantia/123403301?buyboxToken=smartbuybox-suba-v2-e7c28a65-077d-45a4-aab8-aee79a4d4464&offerType&productId=123403301&productSku=123403310&storeId=8847578000190","sacola.submarino.com.br/simple-basket?cartId=D5UKgdpMrnRw9qowK7Jz3crR8rK","submarino.com.br/produto/111042393/conjunto-de-panelas-tramontina-versalhes-aluminio-antiaderente-5-pecas?condition=NEW&cor=Ros%C3%AA","submarino.com.br/garantia/126860621?buyboxToken=smartbuybox-suba-v2-481ed0c8-2b06-4578-87c9-579d78d63c06&offerType&pricingId=58ee38ef36d1a0001700a4b0&productId=126860621&productSku=126863637&storeId=00776574000660","sacola.submarino.com.br/simple-basket?cartId=D5UKgdpMrnRw9qowK7Jz3crR8rK","cliente.submarino.com.br/s/?p=l,s,g&h=basket&next=https%3A%2F%2Fsacola.submarino.com.br%2Fcurrent-checkout%2F%3FcartId%3DD5UKgdpMrnRw9qowK7Jz3crR8rK%23%2Fpayment%2F","sacola.submarino.com.br/current-checkout/?cartId=D5UKgdpMrnRw9qowK7Jz3crR8rK#/payment","sacola.submarino.com.br/simple-basket#/basket","sacola.submarino.com.br/current-checkout/?#/payment","sacola.submarino.com.br/current-checkout/?#/purchase?oneClick=false"]	17	4	20
submarino.com.br*	76	739	zoom.com.br	5	submarino.com.br/produto/128738813/smartphone-quantum-dual-chip-muv-desbloqueado-android-tela-5.5-16gb-3g-4g-wi-fi-camera-13mp-mirage-gold-dourado?epar=zoom&opn=COMPARADORESSUB&loja=03&hl=lower&s_term=COMPARADORESSUB	zoom.com.br/lead?oid=33369558&sortorder=-1&index=&searchterm=&pagesize=&channel=12&og=19164&utm_source=foxy_deal&utm_medium=parceiros&utm_term=Celular+e+Smartphone&utm_campaign=Submarino&utm_content=Smartphone+Quantum+Dual+Chip+M%C3%BCv+Desbloqueado+Android+Tela++5.5%22+16GB++3G%2F4G%2FWi-Fi+C%C3%A2mera+13MP+Mirage+Gold+-+Dourado	f1214b38-68db-0c4f-a877-2576f93f8818	["submarino.com.br/produto/128738813/smartphone-quantum-dual-chip-muv-desbloqueado-android-tela-5.5-16gb-3g-4g-wi-fi-camera-13mp-mirage-gold-dourado?epar=zoom&opn=COMPARADORESSUB&loja=03&hl=lower&s_term=COMPARADORESSUB"]	17	4	20
submarino.com.br*	76	739	mail.google.com	5	submarino.com.br/portal/hotsite_novo/0/sl32-campanhaconsolediadsub/259294?epar=em_ng_bl_00_sub_200417&opn=EMAILSUB200417&rmid=OFERTAS%20SUB%2020-04-17&rbid=dbe45ca286677c0fd290fe9d91cce94f9c9e7c4a53dd3060875a1cfee11a57fd4eca68f1cc918625a4f8b7fe6c647dd6	mail.google.com/mail/u/0/?tab=wm#inbox/15b8b20aacccd4c4	26f4c3a6-8622-47ff-733e-488287855d7e	["submarino.com.br/portal/hotsite_novo/0/sl32-campanhaconsolediadsub/259294?epar=em_ng_bl_00_sub_200417&opn=EMAILSUB200417&rmid=OFERTAS%20SUB%2020-04-17&rbid=dbe45ca286677c0fd290fe9d91cce94f9c9e7c4a53dd3060875a1cfee11a57fd4eca68f1cc918625a4f8b7fe6c647dd6","submarino.com.br/produto/18798079/console-sony-playstation-4-500gb-slim"]	17	4	20
submarino.com.br*	76	739	google.com.br	1	submarino.com.br	google.com.br/search?q=submarino&oq=su&aqs=chrome.2.69i57j0l5.4931j0j7&sourceid=chrome&ie=UTF-8	4a0e9f67-dfa4-5c6c-e0e8-a9e39a40ba45	["submarino.com.br","submarino.com.br","submarino.com.br/busca/?conteudo=celular%20samsung","submarino.com.br/busca/?conteudo=celular+samsung&limite=24&offset=24","submarino.com.br/busca/?conteudo=celular+samsung&limite=24&offset=48","submarino.com.br/busca/?conteudo=celular+samsung&limite=24&offset=24","submarino.com.br/busca/?conteudo=celular%20samsung","submarino.com.br"]	17	4	20
submarino.com.br*	76	739	google.com.br	1	submarino.com.br	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=submarino	4a0e9f67-dfa4-5c6c-e0e8-a9e39a40ba45	["submarino.com.br","submarino.com.br/busca/?conteudo=celular%20samsung","submarino.com.br/busca/?conteudo=celular%20samsung&filtro=%5B%7B%22id%22%3A%22range_filter%5BMem%C3%B3ria%5D%22%2C%22value%22%3A%228000%20mb%22%2C%22fixed%22%3Afalse%7D%5D&ordenacao=moreRelevant&origem=neemu","submarino.com.br/busca/?conteudo=celular%20samsung","submarino.com.br/busca/?conteudo=celular%20samsung&filtro=%5B%7B%22id%22%3A%22range_filter%5BMem%C3%B3ria%5D%22%2C%22value%22%3A%2216000%20mb%22%2C%22fixed%22%3Afalse%7D%5D&ordenacao=moreRelevant&origem=neemu","submarino.com.br/busca/?conteudo=celular%20samsung","submarino.com.br","submarino.com.br/busca/?conteudo=moto%20g","submarino.com.br/busca/?conteudo=moto+g&limite=24&offset=24","submarino.com.br/produto/19447343?oferta=58e6aed5079998c697b1d699","submarino.com.br/busca/?conteudo=moto+g&limite=24&offset=24","submarino.com.br/busca/?conteudo=moto%20g","submarino.com.br"]	17	4	20
submarino.com.br*	76	739	google.com.br	1	submarino.com.br	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=submarino	51b4b283-1f67-dea6-45b9-c971712c605e	["submarino.com.br","submarino.com.br/categoria/351533","submarino.com.br","submarino.com.br/categoria/347988","submarino.com.br/categoria/games/xbox-one/acessorios-xbox-one?chave=prf_li_at_gam_1_xboxacessorios","submarino.com.br/categoria/469476","submarino.com.br/categoria/271288","submarino.com.br/busca/?conteudo=tablet","submarino.com.br/categoria/audio/fones-de-ouvido","submarino.com.br/categoria/449774","submarino.com.br/categoria/audio/fones-de-ouvido","submarino.com.br/categoria/tv-e-home-theater/tv?filtro=%5B%7B%22id%22%3A%22category.id%22%2C%22value%22%3A%22265028%22%2C%22fixed%22%3Atrue%7D%2C%7B%22id%22%3A%22extra.POLEGADAS%22%2C%22value%22%3A%2240%5C%22%22%7D%5D&ordenacao=bestSellers&origem=omega","submarino.com.br/categoria/265056","submarino.com.br/categoria/tv-e-home-theater/acessorios-para-tv-e-video","submarino.com.br/categoria/tv-e-home-theater/acessorios-para-tv-e-video?filtro=%5B%7B%22id%22%3A%22category.id%22%2C%22value%22%3A%22265058%22%2C%22fixed%22%3Atrue%7D%5D&ordenacao=bestSellers&origem=omega","submarino.com.br/categoria/tv-e-home-theater/acessorios-para-tv-e-video","submarino.com.br/categoria/tv-e-home-theater/acessorios-para-tv-e-video?filtro=%5B%7B%22id%22%3A%22category.id%22%2C%22value%22%3A%22265308%22%2C%22fixed%22%3Atrue%7D%5D&ordenacao=bestSellers&origem=omega","submarino.com.br/produto/19723428","submarino.com.br/produto/19723428/carregador-smartogo-power-bank-laranja?condition=NEW","submarino.com.br/categoria/265075","submarino.com.br/categoria/264470","submarino.com.br/produto/17127606","submarino.com.br/categoria/264470","submarino.com.br/produto/18204207","submarino.com.br/categoria/264470","submarino.com.br/produto/8395727","submarino.com.br/categoria/264470","submarino.com.br/busca/?conteudo=pen%20drive%2032gb","submarino.com.br/produto/111442135"]	17	4	20
submarino.com.br*	76	739	google.com.br	1	submarino.com.br/produto/127366931/smartphone-lg-g5-se-android-6.0-tela-5.3-32gb-4g-camera-16mp-rosa?loja=10576972000182&WT.srch=1&opn=XMLGOOGLE&epar=&epar=bp_pl_00_go_g35195&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0ClZOzB0VyxrWJjONkkrWXUtTQ3MHdMJeuykCWTWCeEaAqKC8P8HAQ	google.com.br/search?q=lg+g5+se&oq=lg+g5+se&aqs=chrome..69i57j0l5.1431j0j4&sourceid=chrome&ie=UTF-8	aec1ab87-989b-7975-06b1-5fe37a37d61b	["submarino.com.br/produto/127366931/smartphone-lg-g5-se-android-6.0-tela-5.3-32gb-4g-camera-16mp-rosa?loja=10576972000182&WT.srch=1&opn=XMLGOOGLE&epar=&epar=bp_pl_00_go_g35195&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0ClZOzB0VyxrWJjONkkrWXUtTQ3MHdMJeuykCWTWCeEaAqKC8P8HAQ"]	17	4	20
submarino.com.br*	76	739	tudocelular.com	5	submarino.com.br/produto/129648238/smartphone-motorola-moto-z-style-dual-chip-android-6.0.1-tela-5.5-64gb-4g-camera-13mp-preto?epar=zoom&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&loja=03	tudocelular.com/compare/3229-3128.html	aec1ab87-989b-7975-06b1-5fe37a37d61b	["submarino.com.br/produto/129648238/smartphone-motorola-moto-z-style-dual-chip-android-6.0.1-tela-5.5-64gb-4g-camera-13mp-preto?epar=zoom&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&loja=03"]	17	4	20
submarino.com.br*	76	739	calendar.google.com	5	submarino.com.br/produto/129697777/smart-tv-led-32-philco-ph32e20dsgwa-hd-com-conversor-digital-2-usb-2-hdmi-wi-fi-android-preta?condition=NEW	calendar.google.com/calendar/render#main_7%7Cday-1+24218+24218+24218	fd977b44-16d9-56be-62f0-1e24767f1d7d	["submarino.com.br/produto/129697777/smart-tv-led-32-philco-ph32e20dsgwa-hd-com-conversor-digital-2-usb-2-hdmi-wi-fi-android-preta?condition=NEW"]	17	4	20
submarino.com.br*	76	586	google.com.br	1	submarino.com.br/produto/17017382/lanterna-tatica-policial-led-cree-recarregavel-22000w-x9-t6?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35160&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0AMpYPTjZfkR5ZPIwVO5UXoW9CX1sF4DLzfneL6tE1gaAlwW8P8HAQ&opn=XMLGOOGLE&sellerId=23160025000158	google.com.br/webhp?sourceid=chrome-instant&rlz=1C1CHWL_pt-BRBR737BR737&ion=1&espv=2&ie=UTF-8#q=lumify+tactical	HFZ9bSvXIJy2MONnZKknw6ZSc8OSfD19	["submarino.com.br/produto/17017382/lanterna-tatica-policial-led-cree-recarregavel-22000w-x9-t6?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35160&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0AMpYPTjZfkR5ZPIwVO5UXoW9CX1sF4DLzfneL6tE1gaAlwW8P8HAQ&opn=XMLGOOGLE&sellerId=23160025000158","submarino.com.br/produto/9283984/lanterna-indestrutivel-rayovac-diy3aaa-b?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35219&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0A8b71B9sA7tY25MISbvk_exMamoy1Gg0eINEL0A0UgaAr4Z8P8HAQ&opn=XMLGOOGLE&sellerId=8822154000170","submarino.com.br/produto/20859962/lanterna-tatica-led-swat-980000w-com-zoom-2-baterias-e-red-sinalizador?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35160&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0JS_QuUXRtKqLbd5g-BcCix_IwWyMfw0z-Chtv2HKkwaAkrL8P8HAQ&opn=XMLGOOGLE&sellerId=21690477000116"]	17	4	20
submarino.com.br*	76	739	google.com.br	1	submarino.com.br/produto/20579706/violino-acustico-concert-cv-50-4-4?opn=XMLGOOGLE&WT.srch=1&loja=10858159000103&epar=&epar=bp_pl_00_go_g35175&gclid=CJ6zmvm7tNMCFUdbhgodeesAAA	google.com.br/search?q=violino+fosco&oq=violino+fosco&aqs=chrome..69i57.3176j0j4&sourceid=chrome&ie=UTF-8	b26d63a1-3b34-4def-aca7-e2d5144f68d2	["submarino.com.br/produto/20579706/violino-acustico-concert-cv-50-4-4?opn=XMLGOOGLE&WT.srch=1&loja=10858159000103&epar=&epar=bp_pl_00_go_g35175&gclid=CJ6zmvm7tNMCFUdbhgodeesAAA","submarino.com.br/produto/20579706/violino-acustico-concert-cv-50-4-4?opn=XMLGOOGLE&WT.srch=1&loja=10858159000103&epar=&epar=bp_pl_00_go_g35175&gclid=CJfslrG8tNMCFUsGhgodZ1IKAw"]	17	4	20
submarino.com.br*	76	1560	zoom.com.br	5	submarino.com.br/produto/122040385/game-tropico-5-xbox-360?condition=NEW&epar=zoom&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660	zoom.com.br/lead?oid=13750642&sortorder=-1&index=&searchterm=&pagesize=&channel=12&og=19201&utm_source=compare_games&utm_medium=parceiros&utm_term=Jogos+Xbox+360&utm_campaign=Submarino&utm_content=Game+Tropico+5+-+XBOX+360	7p8psikosiffb4ahbc1i1h1pb50	["submarino.com.br/produto/122040385/game-tropico-5-xbox-360?condition=NEW&epar=zoom&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660","submarino.com.br/parceiros/122040385/game-tropico-5-xbox-360?condition=NEW&epar=zoom&hl=lower&opn=COMPARADORESSUB&productSku=122040393&s_term=COMPARADORESSUB&sellerId=00776574000660"]	17	4	20
submarino.com.br*	76	1560	NULL	6	submarino.com.br/produto/21539335/forever-liss-mascara-desmaia-cabelo-350g?condition=NEW	NULL	bgc0d9iemelcrpne1oks6sp6gni	["submarino.com.br/produto/21539335/forever-liss-mascara-desmaia-cabelo-350g?condition=NEW","submarino.com.br","submarino.com.br/produto/21539335/forever-liss-mascara-desmaia-cabelo-350g?condition=NEW","submarino.com.br/busca/?conteudo=128766110+","submarino.com.br/produto/128766110/creme-ageless-instantly-efeito-cinderela-botox-magico-10-unidades?condition=NEW","submarino.com.br/busca/?conteudo=10433135","submarino.com.br/produto/10433135/silicon-mix-mascara-avanti-hidratacao-intensiva-450g?condition=NEW","submarino.com.br/busca/?conteudo=13432728","submarino.com.br/produto/13432728/calvin-klein-eternity-woman-feminino-eau-de-parfum-100ml?condition=NEW"]	17	4	20
submarino.com.br*	76	1560	bonmarketplace.com.br	5	submarino.com.br	bonmarketplace.com.br/#/dashboard	bgc0d9iemelcrpne1oks6sp6gni	["submarino.com.br","submarino.com.br/busca/?conteudo=11719584","submarino.com.br/produto/11719584/whey-protein-100-gold-standard-morango-909g-optimum-nutrition?condition=NEW","submarino.com.br/produto/10662084/whey-muscle-hammer-900g-bodyaction-cookies-e-c?condition=NEW"]	17	4	20
submarino.com.br*	76	1560	NULL	5	submarino.com.br	NULL	bgc0d9iemelcrpne1oks6sp6gni	["submarino.com.br","submarino.com.br/busca/?conteudo=19576275","submarino.com.br/produto/19576275/kit-cones-24-cm-furados-com-8-pecas-rope-store?condition=NEW&oferta=58d562ae69e9c2b6248d5883"]	17	4	20
submarino.com.br*	76	1560	na25.salesforce.com	5	submarino.com.br	na25.salesforce.com/_ui/search/ui/UnifiedSearchResults?searchType=2&sen=001&sen=a0A&sen=003&sen=005&sen=a0H&sen=a08&str=18784087000109	bgc0d9iemelcrpne1oks6sp6gni	["submarino.com.br","submarino.com.br","submarino.com.br/produto/11322663/kimera?condition=NEW","submarino.com.br/parceiros/11322663/kimera?condition=NEW&productSku=11322664"]	17	4	20
submarino.com.br*	76	1560	google.com.br	1	submarino.com.br/produto/12198397/central-multimidia-hyundai-hb20-voolt-tela-7-com-camera-de-re?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35140&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0JSJ3MKxenXzk7ECUh5lpRtHayYSqUDCvexZtBhH2SAaAv_w8P8HAQ&opn=XMLGOOGLE&sellerId=13210431000124	google.com.br/search?q=central+multimidia+hyundai+hb20&oq=central+multimidia+hyu&aqs=chrome.4.69i57j0l5.7991j0j7&sourceid=chrome&ie=UTF-8	p34nfe87m7jcc2map7mpsjpmkcm	["submarino.com.br/produto/12198397/central-multimidia-hyundai-hb20-voolt-tela-7-com-camera-de-re?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35140&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0JSJ3MKxenXzk7ECUh5lpRtHayYSqUDCvexZtBhH2SAaAv_w8P8HAQ&opn=XMLGOOGLE&sellerId=13210431000124"]	17	4	20
submarino.com.br*	76	586	youtube.com	5	submarino.com.br/produto/18233575/intel-desktop-board-d2550dc2?WT.srch=1&condition=NEW&cor=VERDE&epar=&epar=bp_pl_00_go_g35167&gclid=CJSnw_fBtNMCFU4HkQodZdkMFw&opn=XMLGOOGLE&sellerId=12612264000185&tamanho=250X80X250MM&voltagem=BIVOLT	youtube.com/watch?v=DDJlYmcR0mQ	SxTH2Do4LDngwf0EsG9yZl0GgJ4SR5YR	["submarino.com.br/produto/18233575/intel-desktop-board-d2550dc2?WT.srch=1&condition=NEW&cor=VERDE&epar=&epar=bp_pl_00_go_g35167&gclid=CJSnw_fBtNMCFU4HkQodZdkMFw&opn=XMLGOOGLE&sellerId=12612264000185&tamanho=250X80X250MM&voltagem=BIVOLT"]	17	4	20
submarino.com.br*	76	587	NULL	1	submarino.com.br/produto/10773755/bolsa-para-protecao-transporte-video-game-ps3-slim-hardline?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35169&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0DJsfEj1vn8ezH4WzdwVmIf9aH1OmZwK2JHZcsacCzQaAjSe8P8HAQ&opn=XMLGOOGLE&sellerId=74055005000258	NULL	2BJVK2ohzy8zpdu8P65n2btosVK2W5cW	["submarino.com.br/produto/10773755/bolsa-para-protecao-transporte-video-game-ps3-slim-hardline?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35169&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0DJsfEj1vn8ezH4WzdwVmIf9aH1OmZwK2JHZcsacCzQaAjSe8P8HAQ&opn=XMLGOOGLE&sellerId=74055005000258"]	17	4	20
submarino.com.br*	76	587	l.facebook.com	2	submarino.com.br/produto/124396271/tv-monitor-led-27-5-lg-28lf710b-wxga-conversor-digital-1-hdmi-1-usb-60hz?opn=CRITEOSUB&epar=ds_rm_00_cr_criteo03&s_term=CRITEOSUB	l.facebook.com/l.php?u=http%3A%2F%2Fcat.ny.us.criteo.com%2Fdelivery%2Fckwca.aspx%3Fr%3Dhttp%253A%252F%252Ftracker.ad5track.com%252Ftracker%252Fclick%253Facc%253D66fcfb81b969cc6c13b9d0ca24ebe45d%2526i%253D562166226ed24cafb5b89c34%2526o%253D56adbbdf26a311ff8bdc5629%2526redirect_url%253Dhttp%25253A%25252F%25252Fwww.submarino.com.br%25252Fproduto%25252F124396271%25252Ftv-monitor-led-27-5-lg-28lf710b-wxga-conversor-digital-1-hdmi-1-usb-60hz%25253Fopn%25253DCRITEOSUB%26nlsid%3D68197%26r_i%3D1271239%26r_e%3D124396271%26ca%3D68197%26b%3D5053024%26cc%3D1%26cat%3D1980603481%26co%3DBR%26z%3D300287%26s%3D6062885336860&h=ATOcBdJ9K7vZuAgmOZRBooqh8tp885Y_97Y_85_bOQZzPmTaW3PxrY7csAKlBtQs2H3XQLSvBGqWVFETG7QhiJrWdegTWscFBDrgGI8C5hNxZuU166cGPyUyFrB4DBrzF8J5GyoChWFH1JX4fwiPYK8&enc=AZOcQ3zfizNamSjJ7yZp73li2HtYreq4I4n69pudgHrBqPHCg3rnkyB2qVgdMOd7Aw9EmxmFT0uiSdxxN2M8nR4Ptf26zTDyFOaSirxzxkeZvoMgIk3W2zAlF8E34xsCpy7wPlYberQwFwJtbdhxzYg5nSW-O0Z7TE1V8am2w2WXTfXe6udCaA_kPEelARVfNHUVCLWRhP_m8YcaaLXUwiuy&s=1&sig=126081	q3e8eK97LQBSoszEnktD0G5fl948QDlC	["submarino.com.br/produto/124396271/tv-monitor-led-27-5-lg-28lf710b-wxga-conversor-digital-1-hdmi-1-usb-60hz?opn=CRITEOSUB&epar=ds_rm_00_cr_criteo03&s_term=CRITEOSUB","submarino.com.br/produto/124396271/tv-monitor-led-27.5-lg-28lf710b-wxga-conversor-digital-1-hdmi-1-usb-60hz?condition=NEW&epar=ds_rm_00_cr_criteo03&opn=CRITEOSUB&s_term=CRITEOSUB"]	17	4	20
submarino.com.br*	76	586	mail.google.com	5	submarino.com.br/portal/hotsite_novo/0/taggames180417/259172?epar=lomadee&loja=03&opn=AFLNOVOSUB&utm_source=lomadee&lmdsid=484029149286	mail.google.com/mail/u/0/#inbox	Tp8wb3uuScdErKIz2vb7tBAjo4ulh8y5	["submarino.com.br/portal/hotsite_novo/0/taggames180417/259172?epar=lomadee&loja=03&opn=AFLNOVOSUB&utm_source=lomadee&lmdsid=484029149286"]	17	4	20
submarino.com.br*	76	576	stackoverflow.com	5	submarino.com.br	stackoverflow.com/jobs/remote-developer-jobs	041lfee4qlriak3ahceh6ojk58j	["submarino.com.br","submarino.com.br/produto/131132644/game-tom-clancys-ghost-recon-wildlands-limited-edition-ps4?DCSext.recom=RR_home_page.rr1-TestMessageMoversAndShakersSiteWide&condition=NEW&nm_origem=rec_home_page.rr1-TestMessageMoversAndShakersSiteWide&nm_ranking_rec=1"]	17	4	20
